count_i, smass, sfr, m_age, l_age, AV 
7976 7.131 -2.904 0.206 -0.127 0.561
7977 7.186 -3.489 0.111 -0.213 0.823
7978 7.182 -3.222 0.225 0.006 0.189
7979 7.119 -3.305 -0.172 -0.411 0.808
798 5.657 -3.840 0.153 -0.273 0.220
7980 6.982 -2.391 0.421 -0.305 0.226
7981 6.991 -2.044 0.341 -0.496 0.534
7982 6.995 -2.046 0.340 -0.494 0.495
7983 7.221 -3.381 0.293 0.137 0.112
7984 6.811 -2.747 -0.333 -0.825 0.488
7985 6.489 -2.013 -0.251 -1.246 0.616
7986 6.756 -2.598 0.236 -0.677 0.212
7987 14.014 0.763 0.449 0.438 2.128
7988 7.102 -3.230 -0.301 -0.500 1.641
7989 6.943 -3.078 -0.355 -0.694 1.201
799 5.404 -4.056 0.230 -0.217 0.105
7990 6.139 -2.686 -0.129 -1.317 0.317
7991 5.998 -2.432 -0.162 -1.499 0.185
7992 6.626 -2.967 -0.255 -0.833 0.540
7993 6.427 -2.881 -0.183 -1.037 0.701
7994 6.428 -2.989 -0.279 -0.988 0.240
7995 6.369 -2.083 -0.149 -1.240 1.129
7996 6.941 -2.942 0.447 0.071 0.321
7997 6.256 -2.216 -0.061 -1.206 0.785
7998 6.883 -2.658 0.272 -0.149 0.881
7999 6.577 -3.217 -0.247 -0.674 0.501
8 5.446 -3.894 0.260 -0.293 3.095
80 5.320 -3.959 0.275 -0.293 0.032
800 5.269 -4.110 0.296 -0.375 3.985
8000 5.953 -2.609 -0.039 -1.345 0.271
8001 5.744 -2.967 0.070 -1.449 0.168
8002 5.905 -2.726 0.007 -1.350 0.201
8003 6.979 -3.861 0.426 0.356 0.137
8004 6.606 -3.245 -0.233 -0.641 0.616
8005 6.837 -3.778 0.041 -0.033 0.683
8006 6.518 -3.185 -0.237 -0.733 0.689
8007 6.717 -3.332 0.169 -0.077 0.116
8008 5.742 -2.798 -0.035 -1.344 0.174
8009 5.473 -3.375 0.191 -1.245 3.965
801 5.501 -3.441 0.180 -0.624 0.045
8010 6.414 -3.623 -0.189 -0.551 0.660
8011 6.593 -3.697 0.017 -0.202 0.393
8012 6.297 -3.338 -0.126 -0.717 0.653
8013 6.571 -3.822 0.054 -0.039 0.150
8014 6.568 -3.679 0.396 0.149 0.364
8015 5.754 -2.792 -0.011 -1.191 0.153
8016 5.872 -2.866 0.120 -1.081 0.478
8017 6.281 -3.386 -0.206 -0.684 0.825
8018 5.849 -2.629 -0.125 -1.156 0.783
8019 5.665 -3.415 0.209 -1.020 0.828
802 5.781 -3.705 0.081 -0.410 0.411
8020 6.457 -3.835 0.112 -0.017 1.040
8021 6.034 -3.699 -0.137 -0.589 0.179
8022 6.061 -3.743 -0.170 -0.456 0.128
8023 6.683 -4.076 0.470 0.421 3.977
8024 6.259 -3.644 0.086 -0.103 0.166
8025 6.200 -3.948 0.051 -0.099 0.127
8026 5.586 -3.151 0.096 -0.902 0.089
8027 5.632 -4.000 0.053 -0.331 0.054
8028 6.410 -3.980 0.451 0.329 1.942
8029 5.706 -3.155 0.142 -0.950 0.323
803 5.494 -3.709 0.225 -0.417 1.431
8030 5.622 -3.357 0.220 -1.036 0.523
8031 5.337 -3.752 0.258 -0.895 3.977
8032 5.432 -3.599 0.219 -0.761 0.152
8033 5.731 -3.325 0.261 -0.969 2.403
8034 5.475 -3.914 0.267 -0.162 1.433
8035 5.533 -3.590 0.212 -0.502 0.751
8036 5.729 -3.553 0.269 -0.284 0.712
8037 5.376 -3.791 0.279 -0.693 3.986
8038 6.158 -3.886 0.093 -0.070 0.435
8039 5.836 -3.437 -0.037 -0.632 0.122
804 5.204 -4.256 0.287 -0.139 3.991
8040 5.580 -3.410 0.204 -1.049 0.919
8041 5.648 -3.445 0.235 -0.956 0.915
8042 5.623 -3.194 0.131 -1.004 0.326
8043 5.463 -3.500 0.200 -1.080 0.371
8044 5.807 -2.691 -0.048 -1.141 2.137
8045 5.564 -3.163 0.114 -1.019 0.160
8046 6.419 -3.460 0.394 0.080 1.193
8047 6.360 -3.703 0.193 0.019 0.391
8048 6.458 -3.783 0.433 0.263 0.331
8049 5.730 -3.422 0.262 -0.909 1.044
805 5.276 -4.139 0.271 -0.183 0.408
8050 5.426 -3.381 0.156 -1.300 3.969
8051 5.970 -3.423 0.312 -0.547 2.810
8052 5.903 -2.865 0.102 -0.858 0.720
8053 5.440 -3.376 0.160 -1.288 3.975
8054 6.485 -3.843 0.150 -0.125 0.198
8055 6.650 -3.478 0.462 0.244 0.413
8056 5.814 -3.164 0.219 -1.014 0.143
8057 5.560 -3.214 0.138 -1.322 1.021
8058 7.001 -3.803 0.067 0.004 3.691
8059 6.555 -2.786 -0.154 -0.603 1.525
806 5.327 -4.099 0.260 -0.342 3.928
8060 5.840 -2.839 -0.004 -1.278 0.160
8061 7.050 -3.870 0.460 0.423 1.584
8062 6.848 -3.744 0.364 0.225 0.150
8063 6.869 -3.857 0.083 0.022 1.036
8064 7.039 -3.621 0.465 0.365 0.703
8065 6.464 -1.908 -0.229 -0.912 1.088
8066 6.467 -2.168 -0.090 -1.064 0.969
8067 6.312 -2.105 -0.182 -1.142 0.494
8068 6.150 -2.379 -0.061 -1.241 0.273
8069 6.328 -2.915 0.368 -0.805 0.359
807 5.289 -4.139 0.272 -0.174 3.893
8070 7.045 -3.382 0.035 -0.042 0.575
8071 6.780 -1.903 0.228 -0.677 0.940
8072 6.891 -2.470 0.128 -0.538 0.637
8073 7.001 -2.460 -0.090 -0.526 0.811
8074 6.435 -2.301 0.258 -1.020 0.318
8075 6.021 -2.648 0.064 -1.433 0.244
8076 7.143 -3.781 0.116 0.043 0.268
8077 7.170 -3.694 0.055 -0.007 0.557
8078 7.167 -2.554 0.386 0.021 0.168
8079 7.132 -3.657 0.254 -0.068 0.402
808 5.603 -3.695 0.312 -0.198 3.462
8080 7.196 -3.769 0.274 0.173 0.223
8081 7.095 -3.477 0.137 -0.045 0.259
8082 7.106 -3.221 0.164 -0.043 0.168
8083 6.533 -1.854 -0.296 -1.280 1.255
8084 6.612 -1.954 0.033 -1.070 0.894
8085 6.515 -2.808 -0.251 -1.056 0.291
8086 6.850 -2.166 -0.280 -0.840 0.817
8087 6.859 -2.693 0.050 -0.509 0.291
8088 6.320 -2.462 -0.218 -1.235 0.155
8089 6.047 -2.499 -0.095 -1.483 0.215
809 5.660 -3.523 0.242 -0.809 3.784
8090 6.009 -2.693 0.103 -1.399 0.317
8091 7.138 -3.305 0.299 0.134 0.370
8092 5.867 -2.815 0.064 -1.473 0.215
8093 6.100 -2.775 -0.128 -1.280 0.148
8094 6.255 -2.878 -0.130 -1.133 0.392
8095 5.746 -2.885 -0.021 -1.511 0.103
8096 6.391 -2.079 -0.135 -1.176 1.157
8097 5.881 -2.907 0.038 -1.397 0.251
8098 15.185 2.574 0.471 0.461 1.875
8099 6.499 -2.988 0.423 -0.602 0.877
81 5.410 -3.826 0.259 -0.709 3.946
810 5.454 -4.110 0.147 -0.277 0.099
8100 5.815 -2.906 0.125 -1.394 0.651
8101 6.359 -3.070 -0.255 -0.909 0.329
8102 6.559 -2.528 -0.294 -0.793 0.786
8103 6.389 -2.404 -0.264 -0.987 0.780
8104 5.676 -3.040 0.111 -1.383 0.153
8105 5.716 -2.982 0.061 -1.389 0.460
8106 5.826 -2.912 0.067 -1.313 0.225
8107 7.173 -3.711 0.466 0.399 2.977
8108 6.437 -2.659 0.130 -0.673 0.735
8109 5.750 -3.051 0.106 -1.316 0.274
811 5.503 -3.584 0.236 -0.477 3.831
8110 5.732 -3.071 0.103 -1.324 1.130
8111 9.763 1.168 -0.495 -1.677 0.373
8112 6.864 -3.863 0.046 -0.017 3.502
8113 6.779 -3.926 0.448 0.371 1.131
8114 5.682 -3.135 0.128 -1.298 2.170
8115 5.739 -3.176 0.179 -1.147 2.373
8116 5.846 -2.635 -0.083 -1.178 0.128
8117 5.596 -3.254 0.171 -1.246 0.622
8118 5.569 -3.129 0.077 -1.428 3.973
8119 5.660 -3.209 0.139 -1.114 0.162
812 5.504 -3.794 0.214 -0.487 3.874
8120 6.599 -2.932 0.408 -0.090 1.362
8121 5.667 -3.276 0.194 -1.129 1.154
8122 5.931 -2.859 0.072 -0.821 0.830
8123 6.433 -3.990 0.098 -0.014 1.563
8124 5.459 -3.678 0.242 -0.870 0.328
8125 6.099 -3.951 0.129 -0.042 0.485
8126 6.085 -3.917 -0.132 -0.405 0.086
8127 6.481 -3.472 0.453 -0.124 3.941
8128 6.074 -3.805 -0.152 -0.416 0.080
8129 5.965 -4.012 -0.159 -0.430 0.024
813 5.608 -3.086 0.108 -0.497 1.642
8130 5.586 -4.086 0.065 -0.313 0.040
8131 5.837 -3.998 -0.075 -0.404 0.053
8132 6.224 -4.013 0.109 -0.043 0.812
8133 5.673 -3.168 0.144 -0.923 0.371
8134 5.733 -3.588 0.176 -0.431 1.324
8135 5.841 -3.237 0.162 -0.476 0.888
8136 6.434 -3.940 0.220 0.073 1.481
8137 5.983 -3.391 0.314 -0.062 1.280
8138 5.976 -3.415 0.261 -0.363 2.466
8139 5.567 -3.275 0.179 -0.742 0.087
814 5.769 -3.191 0.218 -0.628 2.304
8140 5.554 -3.439 0.197 -0.893 0.313
8141 5.936 -3.685 -0.005 -0.393 0.306
8142 5.420 -4.039 0.238 -0.222 0.089
8143 5.883 -3.741 0.237 -0.110 0.917
8144 5.775 -3.469 0.154 -0.564 1.505
8145 5.902 -3.839 0.223 -0.092 0.876
8146 5.878 -3.928 -0.047 -0.389 0.055
8147 5.633 -3.281 0.171 -1.181 3.017
8148 5.668 -3.511 0.258 -0.845 0.556
8149 6.172 -3.965 0.085 -0.067 0.264
815 5.616 -3.623 0.221 -0.747 3.827
8150 6.237 -3.901 0.406 0.211 0.400
8151 6.081 -3.977 0.139 -0.037 0.151
8152 5.483 -3.663 0.233 -0.765 1.127
8153 5.585 -3.447 0.218 -1.005 1.485
8154 5.999 -3.687 -0.032 -0.344 0.211
8155 6.120 -3.659 -0.024 -0.515 1.327
8156 5.496 -3.453 0.213 -1.109 0.243
8157 5.770 -3.082 0.145 -1.276 2.752
8158 6.553 -3.859 0.271 0.136 0.320
8159 6.416 -3.881 -0.068 -0.276 0.722
816 5.227 -4.202 0.293 -0.156 3.896
8160 5.566 -3.309 0.205 -1.191 0.426
8161 6.488 -3.594 -0.234 -0.515 1.234
8162 6.040 -3.197 0.321 -0.812 1.377
8163 6.664 -3.761 0.060 -0.028 0.676
8164 6.739 -3.519 0.056 -0.047 1.111
8165 6.869 -3.793 0.454 0.393 0.496
8166 6.702 -3.471 0.054 -0.172 0.390
8167 6.630 -3.091 -0.232 -0.703 1.301
8168 6.996 -3.568 0.003 -0.053 1.817
8169 6.974 -3.767 0.253 0.129 0.779
817 5.223 -4.226 0.297 -0.136 3.939
8170 6.589 -2.147 0.242 -0.626 0.497
8171 6.302 -2.710 0.317 -0.842 0.262
8172 6.316 -2.191 0.029 -1.142 0.799
8173 6.813 -2.407 -0.100 -0.657 1.237
8174 5.933 -2.813 0.096 -1.413 0.369
8175 6.365 -2.721 -0.240 -1.123 0.314
8176 6.079 -2.800 0.210 -1.261 0.516
8177 7.015 -2.763 0.462 -0.028 0.164
8178 6.761 -2.315 0.329 -0.586 0.609
8179 6.716 -2.443 0.038 -0.627 0.215
818 5.230 -4.209 0.300 -0.153 3.980
8180 6.797 -2.912 0.434 -0.389 0.222
8181 7.020 -2.238 -0.096 -0.359 0.995
8182 7.043 -3.435 0.058 -0.092 0.395
8183 6.972 -2.908 -0.036 -0.357 0.717
8184 7.067 -3.385 0.002 -0.044 0.433
8185 7.162 -3.483 0.075 0.007 0.868
8186 6.993 -2.092 -0.062 -0.587 1.806
8187 6.721 -2.921 -0.336 -0.874 0.591
8188 6.413 -2.803 -0.238 -1.101 0.186
8189 6.727 -2.862 -0.339 -0.837 0.476
819 5.429 -4.020 0.262 -0.185 1.183
8190 6.646 -2.952 -0.259 -0.820 0.277
8191 6.411 -2.494 0.304 -0.963 0.368
8192 6.299 -2.126 -0.314 -1.385 0.942
8193 14.074 1.590 0.461 0.459 0.997
8194 6.985 -3.348 0.011 -0.203 0.664
8195 7.083 -3.396 -0.019 -0.087 1.370
8196 7.154 -3.521 0.466 0.384 0.584
8197 6.865 -2.813 -0.302 -0.580 1.452
8198 6.760 -3.187 -0.307 -0.655 1.477
8199 6.983 -3.493 0.056 -0.034 1.390
82 5.199 -4.263 0.310 -0.119 3.999
820 5.399 -4.148 0.206 -0.231 0.148
8200 6.038 -2.928 0.285 -1.136 1.016
8201 7.075 -3.697 0.448 0.382 0.642
8202 7.054 -3.720 0.444 0.379 0.835
8203 7.188 -3.755 0.469 0.384 2.830
8204 6.803 -2.738 0.249 -0.248 0.919
8205 5.710 -2.952 0.084 -1.413 0.145
8206 6.433 -3.227 -0.191 -0.703 0.437
8207 6.488 -3.142 0.408 -0.414 0.734
8208 5.789 -3.013 0.156 -1.328 0.670
8209 5.753 -2.967 0.049 -1.435 1.226
821 5.200 -4.264 0.291 -0.128 3.997
8210 6.972 -3.720 0.045 -0.037 2.130
8211 5.846 -3.067 0.098 -1.223 0.154
8212 5.695 -3.126 0.138 -1.311 0.425
8213 5.763 -3.070 0.104 -1.299 2.147
8214 6.108 -2.410 -0.131 -1.127 0.942
8215 5.785 -3.218 0.140 -1.109 0.812
8216 6.797 -3.781 0.453 0.352 1.881
8217 6.796 -4.041 0.472 0.430 3.973
8218 6.632 -3.926 0.058 -0.015 2.470
8219 6.289 -3.394 0.336 -0.364 0.536
822 5.340 -4.089 0.237 -0.221 0.023
8220 5.698 -3.158 0.126 -1.303 1.698
8221 5.642 -3.170 0.111 -1.310 1.750
8222 5.564 -3.290 0.173 -1.239 0.403
8223 5.621 -3.245 0.158 -1.194 0.209
8224 5.881 -3.095 0.216 -1.045 2.089
8225 5.991 -2.657 0.121 -0.936 1.905
8226 6.202 -3.933 -0.176 -0.399 0.080
8227 5.608 -3.526 0.247 -0.901 1.167
8228 5.598 -3.419 0.166 -0.956 0.210
8229 5.666 -2.975 0.055 -1.056 0.175
823 5.556 -3.730 0.263 -0.687 3.851
8230 5.488 -3.550 0.180 -1.028 0.203
8231 5.500 -3.609 0.236 -0.907 0.496
8232 5.565 -3.492 0.208 -0.989 1.983
8233 6.100 -3.956 0.090 -0.089 0.263
8234 5.678 -2.991 0.108 -0.927 0.116
8235 6.300 -3.390 0.423 0.161 2.093
8236 6.008 -3.528 0.183 -0.439 2.963
8237 5.820 -3.084 0.229 -0.664 1.404
8238 5.838 -2.742 -0.004 -1.035 2.672
8239 5.676 -3.248 0.130 -1.127 2.777
824 5.706 -3.816 0.061 -0.390 0.133
8240 5.597 -3.215 0.124 -0.775 0.167
8241 5.634 -3.367 0.225 -0.591 0.215
8242 6.267 -3.077 0.369 -0.213 2.392
8243 6.431 -3.688 0.458 0.295 1.542
8244 5.942 -3.640 0.377 -0.253 0.553
8245 5.249 -4.161 0.289 -0.162 0.645
8246 5.522 -3.521 0.264 -1.012 3.964
8247 5.282 -4.056 0.284 -0.197 1.529
8248 5.477 -3.514 0.218 -0.923 0.115
8249 5.216 -4.241 0.291 -0.144 3.956
825 5.954 -3.859 0.380 0.093 0.405
8250 5.505 -3.362 0.183 -1.040 0.209
8251 6.019 -3.272 0.126 -0.622 1.397
8252 6.107 -3.917 0.372 0.138 0.270
8253 5.554 -3.293 0.193 -0.975 0.130
8254 6.275 -3.638 -0.148 -0.446 3.411
8255 5.468 -3.898 0.230 -0.443 0.436
8256 6.037 -3.811 -0.200 -0.475 0.079
8257 5.475 -3.390 0.176 -1.174 2.532
8258 5.920 -3.404 0.172 -0.694 2.589
8259 5.703 -3.226 0.106 -1.151 1.450
826 5.441 -4.024 0.196 -0.269 0.047
8260 5.810 -2.992 0.087 -1.364 3.511
8261 5.834 -2.974 0.107 -1.372 3.706
8262 6.537 -3.880 0.059 -0.046 0.644
8263 6.654 -3.844 0.031 -0.054 2.006
8264 5.656 -3.224 0.187 -1.223 2.061
8265 6.248 -3.125 0.366 -0.411 1.054
8266 6.686 -3.445 0.417 0.258 1.004
8267 5.640 -3.109 0.089 -1.283 0.153
8268 7.983 -1.431 0.175 -0.356 2.578
8269 6.311 -3.372 -0.190 -0.737 0.191
827 5.261 -4.165 0.289 -0.179 0.083
8270 5.749 -2.983 0.068 -1.325 0.146
8271 6.156 -2.997 0.270 -0.939 0.840
8272 6.132 -2.350 -0.302 -1.201 0.338
8273 7.015 -3.720 0.481 0.422 0.262
8274 6.272 -2.169 -0.136 -1.218 1.264
8275 6.556 -2.272 -0.055 -0.854 0.816
8276 6.994 -3.864 0.305 0.208 0.174
8277 6.215 -2.183 -0.258 -1.310 0.534
8278 6.943 -3.176 0.106 -0.265 0.955
8279 7.077 -2.717 0.441 0.169 0.424
828 5.274 -3.931 0.263 -0.336 0.043
8280 6.986 -3.365 0.024 -0.080 0.433
8281 7.011 -3.664 0.201 0.079 0.131
8282 6.951 -3.044 0.017 -0.189 0.463
8283 6.782 -3.130 -0.337 -0.672 0.874
8284 7.102 -3.867 0.349 0.251 0.133
8285 7.134 -3.770 0.398 0.296 0.202
8286 6.957 -3.637 0.049 -0.090 0.167
8287 7.023 -3.749 0.032 -0.037 0.404
8288 6.886 -2.911 0.070 -0.277 0.190
8289 6.910 -3.218 0.150 -0.355 0.672
829 5.205 -4.258 0.304 -0.125 3.995
8290 6.627 -2.096 0.088 -0.924 1.142
8291 6.279 -2.269 -0.201 -1.276 0.396
8292 6.354 -2.400 -0.226 -1.180 0.402
8293 6.204 -2.271 -0.222 -1.355 0.476
8294 6.741 -2.185 -0.069 -0.662 0.708
8295 7.115 -3.596 0.441 0.338 0.260
8296 7.131 -3.735 0.472 0.422 0.388
8297 6.902 -3.536 -0.347 -0.512 1.693
8298 6.416 -1.919 -0.452 -1.036 0.776
8299 6.746 -3.075 -0.244 -0.657 1.327
83 5.369 -3.671 0.212 -0.515 0.087
830 5.199 -4.263 0.290 -0.133 3.999
8300 7.099 -3.705 0.461 0.388 0.966
8301 6.986 -3.478 0.414 0.285 0.505
8302 6.951 -3.788 0.387 0.290 0.313
8303 6.412 -2.306 0.180 -0.831 0.613
8304 5.716 -3.017 0.080 -1.385 0.447
8305 6.994 -3.813 0.449 0.370 0.860
8306 6.522 -3.324 -0.279 -0.643 0.446
8307 5.809 -2.987 0.152 -1.282 0.260
8308 5.834 -2.822 0.084 -1.297 0.185
8309 6.753 -3.703 0.048 -0.076 0.137
831 5.226 -4.228 0.287 -0.145 0.045
8310 7.020 -3.871 0.476 0.423 2.543
8311 5.836 -2.972 0.206 -1.303 2.231
8312 5.821 -2.921 0.049 -1.244 0.279
8313 5.682 -3.114 0.131 -1.326 0.363
8314 5.673 -3.108 0.145 -1.365 1.129
8315 5.985 -2.512 -0.054 -1.257 1.338
8316 6.485 -3.098 0.419 -0.190 0.356
8317 6.941 -3.818 0.475 0.403 3.258
8318 6.463 -2.935 0.361 -0.385 1.110
8319 5.548 -3.291 0.178 -1.254 0.111
832 5.361 -3.936 0.248 -0.531 3.936
8320 5.889 -4.113 0.411 0.178 3.983
8321 6.088 -2.618 -0.081 -0.934 0.907
8322 5.537 -3.350 0.138 -1.229 0.291
8323 5.711 -3.277 0.170 -1.053 0.202
8324 5.561 -3.374 0.174 -1.177 0.347
8325 5.712 -3.086 0.107 -1.324 3.863
8326 5.695 -3.045 0.047 -1.414 3.911
8327 5.655 -3.288 0.150 -1.138 0.373
8328 6.561 -3.694 0.442 0.290 1.436
8329 6.417 -3.854 0.414 0.289 1.282
833 5.593 -3.993 0.119 -0.324 0.041
8330 6.218 -3.726 -0.203 -0.449 0.124
8331 6.536 -2.141 -0.102 -0.726 0.475
8332 5.601 -3.199 0.168 -1.067 0.150
8333 5.629 -3.574 0.219 -0.771 0.500
8334 5.454 -3.524 0.201 -0.842 0.123
8335 6.148 -3.804 0.110 -0.110 2.120
8336 5.942 -3.066 -0.027 -0.718 0.395
8337 5.792 -2.925 0.138 -0.867 0.513
8338 5.959 -3.665 0.104 -0.305 0.586
8339 5.482 -3.724 0.208 -0.453 1.160
834 5.505 -3.441 0.208 -0.365 3.323
8340 5.843 -3.109 0.161 -0.664 0.548
8341 5.743 -3.010 0.102 -0.866 0.523
8342 6.239 -3.627 0.403 0.177 1.850
8343 5.672 -3.250 0.215 -0.615 0.581
8344 5.754 -3.196 0.222 -0.637 3.676
8345 5.781 -3.007 0.171 -0.923 3.796
8346 5.649 -3.228 0.039 -0.730 0.047
8347 5.892 -3.824 0.024 -0.331 0.078
8348 5.826 -3.742 0.351 -0.230 3.945
8349 5.611 -3.732 0.231 -0.195 2.422
835 5.197 -4.262 0.303 -0.128 4.000
8350 5.669 -3.990 0.059 -0.348 0.018
8351 5.685 -3.830 0.110 -0.329 0.167
8352 5.764 -3.791 0.149 -0.310 0.089
8353 5.668 -2.966 0.063 -0.957 0.045
8354 6.270 -2.963 0.327 -0.061 1.178
8355 5.849 -4.018 -0.091 -0.405 0.022
8356 6.178 -3.773 0.077 -0.137 0.164
8357 5.272 -4.128 0.287 -0.254 3.966
8358 6.144 -3.769 0.415 0.181 0.775
8359 6.413 -3.669 0.062 -0.116 1.930
836 5.791 -3.685 0.226 -0.261 3.575
8360 6.567 -3.512 0.080 -0.053 3.065
8361 6.167 -2.800 0.000 -0.680 2.559
8362 5.564 -3.191 0.138 -1.368 3.967
8363 6.662 -3.444 -0.284 -0.480 3.753
8364 6.841 -3.726 0.037 -0.044 3.571
8365 5.702 -3.088 0.151 -1.134 0.670
8366 6.793 -3.715 0.024 -0.052 3.148
8367 6.062 -2.953 -0.072 -0.849 0.170
8368 6.288 -3.667 -0.187 -0.544 0.114
8369 5.648 -3.086 0.086 -1.212 0.139
837 5.545 -3.661 0.223 -0.845 3.938
8370 5.670 -3.157 0.130 -1.271 0.946
8371 6.401 -3.270 -0.203 -0.771 1.824
8372 5.642 -3.144 0.129 -1.247 0.097
8373 5.663 -3.114 0.105 -1.292 0.128
8374 6.907 -3.333 -0.369 -0.496 3.470
8375 6.694 -2.426 0.012 -0.438 1.286
8376 6.955 -3.845 0.047 -0.023 1.967
8377 6.361 -3.147 -0.108 -0.830 0.599
8378 6.184 -2.383 -0.323 -1.228 0.859
8379 6.428 -2.980 0.391 -0.627 0.790
838 5.371 -4.103 0.231 -0.219 0.065
8380 6.905 -3.924 0.116 0.045 0.331
8381 5.924 -2.683 -0.030 -1.365 0.121
8382 6.127 -2.898 -0.195 -1.243 0.300
8383 7.082 -3.594 0.043 -0.015 1.364
8384 6.554 -2.899 -0.311 -0.856 0.642
8385 5.861 -2.677 -0.077 -1.444 0.093
8386 6.550 -2.091 0.049 -0.742 0.614
8387 6.470 -2.934 -0.292 -0.905 0.363
8388 6.691 -3.002 -0.303 -0.758 0.970
8389 6.490 -2.047 0.076 -1.066 1.383
839 5.608 -3.799 0.124 -0.327 0.103
8390 5.814 -2.864 0.027 -1.471 0.827
8391 6.951 -2.797 0.372 -0.014 0.190
8392 6.908 -3.111 -0.168 -0.355 0.794
8393 6.700 -3.220 -0.320 -0.702 0.708
8394 6.471 -2.696 -0.236 -0.899 0.216
8395 6.235 -2.880 -0.193 -1.156 0.166
8396 7.071 -2.845 0.459 0.181 0.425
8397 6.942 -3.810 0.186 0.081 0.108
8398 6.583 -2.254 -0.261 -0.765 0.763
8399 6.959 -3.399 0.470 0.176 0.338
84 5.428 -4.097 0.188 -0.257 0.088
840 6.008 -3.919 0.128 -0.080 1.715
8400 6.751 -2.331 0.351 -0.489 1.118
8401 6.312 -2.970 -0.057 -0.981 0.918
8402 7.119 -3.484 0.476 0.404 1.512
8403 7.022 -2.902 0.428 0.146 1.341
8404 6.793 -3.673 0.070 -0.145 0.592
8405 6.944 -3.763 0.432 0.342 0.288
8406 6.664 -3.479 0.019 -0.373 0.588
8407 6.653 -3.250 -0.229 -0.538 1.098
8408 6.950 -3.760 0.056 0.001 2.182
8409 6.826 -3.185 0.435 0.163 0.175
841 5.832 -4.069 -0.032 -0.362 0.175
8410 6.687 -2.836 -0.072 -0.520 1.341
8411 5.783 -2.974 0.122 -1.373 0.962
8412 7.124 -3.786 0.463 0.415 2.533
8413 5.759 -3.086 0.172 -1.249 0.668
8414 6.037 -2.988 0.185 -1.088 2.457
8415 6.923 -3.570 0.447 0.360 1.750
8416 5.984 -2.605 -0.000 -1.119 0.393
8417 5.679 -3.106 0.113 -1.249 0.190
8418 5.923 -2.868 0.186 -1.005 0.286
8419 5.739 -2.962 0.075 -1.189 0.238
842 5.900 -2.807 0.103 -0.872 3.191
8420 6.710 -3.475 0.459 0.308 0.719
8421 5.771 -2.787 -0.007 -1.190 0.206
8422 5.620 -3.295 0.207 -1.184 0.183
8423 6.212 -3.571 -0.197 -0.602 0.290
8424 7.626 -2.009 0.099 -0.301 2.918
8425 5.759 -2.818 0.011 -1.113 0.207
8426 6.552 -3.438 0.431 0.238 0.691
8427 6.655 -3.808 0.028 -0.049 3.473
8428 5.743 -3.023 0.112 -1.049 0.274
8429 5.662 -3.059 0.093 -1.374 3.585
843 5.566 -3.448 0.227 -0.789 1.307
8430 6.114 -2.542 -0.029 -0.977 2.442
8431 5.652 -3.395 0.219 -0.996 0.811
8432 5.917 -3.753 -0.041 -0.534 0.254
8433 5.842 -3.168 0.208 -0.879 1.567
8434 6.165 -2.739 0.283 -0.604 0.947
8435 6.517 -3.995 0.428 0.289 0.377
8436 6.244 -3.726 0.122 -0.041 0.510
8437 5.764 -3.583 0.278 -0.693 2.336
8438 5.631 -3.474 0.157 -0.886 2.228
8439 5.483 -3.564 0.205 -1.013 0.636
844 6.198 -3.870 0.371 0.159 3.852
8440 6.344 -3.858 0.414 0.226 1.402
8441 5.696 -3.517 0.234 -0.812 3.901
8442 6.291 -2.893 0.169 -0.329 2.745
8443 5.407 -3.639 0.214 -0.974 0.864
8444 5.720 -3.413 0.220 -0.745 0.569
8445 5.450 -3.725 0.236 -0.427 0.368
8446 5.671 -3.285 0.146 -0.621 0.708
8447 6.187 -3.364 0.393 -0.078 3.464
8448 5.653 -3.307 0.183 -0.696 0.550
8449 5.583 -3.021 0.102 -0.559 0.099
845 5.408 -4.060 0.297 -0.329 3.957
8450 5.536 -3.474 0.173 -0.729 0.157
8451 5.255 -4.188 0.290 -0.154 0.367
8452 5.499 -3.441 0.224 -1.113 3.965
8453 5.528 -3.922 0.130 -0.310 0.271
8454 5.453 -3.454 0.203 -0.843 0.197
8455 6.012 -3.512 0.343 -0.051 1.139
8456 6.405 -3.913 0.441 0.280 2.613
8457 5.662 -3.001 0.060 -0.936 0.112
8458 5.665 -2.981 0.069 -0.590 0.285
8459 6.218 -3.890 0.132 -0.055 0.937
846 5.618 -3.849 0.263 -0.265 2.181
8460 6.406 -3.909 0.446 0.305 1.708
8461 6.495 -3.998 0.440 0.313 3.102
8462 5.775 -3.572 0.019 -0.777 0.143
8463 6.623 -3.874 0.080 -0.025 2.907
8464 5.727 -3.298 0.166 -0.892 0.505
8465 6.148 -3.282 0.319 -0.555 3.054
8466 6.650 -3.765 0.455 0.321 1.660
8467 5.715 -3.238 0.167 -1.122 1.273
8468 5.469 -3.405 0.207 -1.229 3.975
8469 6.520 -3.874 0.088 -0.022 1.262
847 5.233 -4.205 0.284 -0.161 3.902
8470 6.923 -3.625 0.461 0.360 3.065
8471 6.261 -3.539 -0.204 -0.663 0.780
8472 5.787 -3.142 0.197 -1.175 1.658
8473 5.662 -3.236 0.145 -1.237 0.889
8474 6.819 -3.862 0.049 -0.029 2.232
8475 6.233 -3.115 0.369 -0.718 2.149
8476 5.834 -2.872 0.108 -1.149 0.184
8477 6.191 -2.350 -0.174 -0.965 0.743
8478 6.675 -2.216 -0.113 -0.467 1.444
